id,mo,day,yr,time,rookery,rkname,island,sex,wgt,tagmark,tagno,sheared,tagged,handled,plen
37060,8,26,1997,,22,NOR,2,M,9.6,U,,N,N,N,85
37061,8,26,1997,,22,NOR,2,M,9.8,U,,N,N,N,81
37062,8,26,1997,,22,NOR,2,F,9.4,U,,N,N,N,81
37063,8,26,1997,,22,NOR,2,M,8.6,U,,N,N,N,80
37064,8,26,1997,,22,NOR,2,F,12.2,U,,N,N,N,85
37065,8,26,1997,,22,NOR,2,F,9.4,U,,N,N,N,81
37066,8,26,1997,,22,NOR,2,M,10.2,U,,N,N,N,82
37067,8,26,1997,,22,NOR,2,M,10.6,U,,N,N,N,80
37068,8,26,1997,,22,NOR,2,F,7.6,U,,N,N,N,76
37069,8,26,1997,,22,NOR,2,F,8.6,U,,N,N,N,77
37070,8,26,1997,,22,NOR,2,M,11.2,U,,N,N,N,82
37071,8,26,1997,,22,NOR,2,F,10.4,U,,N,N,N,80
37072,8,26,1997,,22,NOR,2,F,8.8,U,,N,N,N,81
37073,8,26,1997,,22,NOR,2,M,10.4,U,,N,N,N,79
37074,8,26,1997,,22,NOR,2,M,9.8,U,,N,N,N,80
37075,8,26,1997,,22,NOR,2,F,9,U,,N,N,N,76
37076,8,26,1997,,22,NOR,2,F,11.4,U,,N,N,N,87
37077,8,26,1997,,22,NOR,2,F,11.4,U,,N,N,N,85
37078,8,26,1997,,22,NOR,2,F,11.2,U,,N,N,N,83
37079,8,26,1997,,22,NOR,2,F,9.8,U,,N,N,N,81
37080,8,26,1997,,22,NOR,2,F,10.2,U,,N,N,N,79
37081,8,26,1997,,22,NOR,2,M,11,U,,N,N,N,84
37082,8,26,1997,,22,NOR,2,F,8.4,U,,N,N,N,75
37083,8,26,1997,,22,NOR,2,F,9.4,U,,N,N,N,79
37084,8,26,1997,,22,NOR,2,M,11.2,U,,N,N,N,86
37085,8,26,1997,,22,NOR,2,M,12.6,U,,N,N,N,87
37086,8,26,1997,,22,NOR,2,F,10.8,U,,N,N,N,82
37087,8,26,1997,,22,NOR,2,M,10.8,U,,N,N,N,86
37088,8,26,1997,,22,NOR,2,F,9.4,U,,N,N,N,76
37089,8,26,1997,,22,NOR,2,M,10.2,U,,N,N,N,83
37090,8,26,1997,,22,NOR,2,F,9,U,,N,N,N,80
37091,8,26,1997,,22,NOR,2,M,10,U,,N,N,N,80
37092,8,26,1997,,22,NOR,2,M,11.8,U,,N,N,N,83
37093,8,26,1997,,22,NOR,2,M,9.2,U,,N,N,N,76
37094,8,26,1997,,22,NOR,2,M,11,U,,N,N,N,82
37095,8,26,1997,,22,NOR,2,F,9.2,U,,N,N,N,75
37096,8,26,1997,,22,NOR,2,M,10.4,U,,N,N,N,82
37097,8,26,1997,,22,NOR,2,M,9.4,U,,N,N,N,79
37098,8,26,1997,,22,NOR,2,M,11.8,U,,N,N,N,82
37099,8,26,1997,,22,NOR,2,M,8.8,U,,N,N,N,79
37100,8,26,1997,,22,NOR,2,M,10,U,,N,N,N,79
37101,8,26,1997,,22,NOR,2,F,6.6,U,,N,N,N,71
37102,8,26,1997,,22,NOR,2,M,9.2,U,,N,N,N,83
37103,8,26,1997,,22,NOR,2,M,11.2,U,,N,N,N,86
37104,8,26,1997,,22,NOR,2,F,9,U,,N,N,N,80
37105,8,26,1997,,22,NOR,2,M,11,U,,N,N,N,85
37106,8,26,1997,,22,NOR,2,M,12.8,U,,N,N,N,85
37107,8,26,1997,,22,NOR,2,M,12.8,U,,N,N,N,86
37108,8,26,1997,,22,NOR,2,M,10.4,U,,N,N,N,81
37109,8,26,1997,,22,NOR,2,M,10.4,U,,N,N,N,82
37110,8,26,1997,,22,NOR,2,M,7.8,U,,N,N,N,78
37111,8,26,1997,,22,NOR,2,M,9.2,U,,N,N,N,79
37112,8,26,1997,,22,NOR,2,F,10.4,U,,N,N,N,83
37113,8,26,1997,,22,NOR,2,M,12.8,U,,N,N,N,86
37114,8,26,1997,,22,NOR,2,M,9.8,U,,N,N,N,83
37115,8,26,1997,,22,NOR,2,M,9.8,U,,N,N,N,80
37116,8,26,1997,,22,NOR,2,F,7.6,U,,N,N,N,78
37117,8,26,1997,,22,NOR,2,F,8.6,U,,N,N,N,81
37118,8,26,1997,,22,NOR,2,F,9.4,U,,N,N,N,80
37119,8,26,1997,,22,NOR,2,M,8.2,U,,N,N,N,82
37120,8,26,1997,,22,NOR,2,F,9.8,U,,N,N,N,84
37121,8,26,1997,,22,NOR,2,F,8,U,,N,N,N,79
37122,8,26,1997,,22,NOR,2,M,12.8,U,,N,N,N,87
37123,8,26,1997,,22,NOR,2,M,11.2,U,,N,N,N,84
37124,8,26,1997,,22,NOR,2,M,10.2,U,,N,N,N,86
37125,8,26,1997,,22,NOR,2,M,14.2,U,,N,N,N,84
37126,8,26,1997,,22,NOR,2,M,12.2,U,,N,N,N,82
37127,8,26,1997,,22,NOR,2,M,11.2,U,,N,N,N,87
37128,8,26,1997,,22,NOR,2,F,10.8,U,,N,N,N,85
37129,8,26,1997,,22,NOR,2,M,8.8,U,,N,N,N,81
37130,8,26,1997,,22,NOR,2,M,9.8,U,,N,N,N,84
37131,8,26,1997,,22,NOR,2,F,9,U,,N,N,N,81
37132,8,26,1997,,22,NOR,2,M,12,U,,N,N,N,84
37133,8,26,1997,,22,NOR,2,F,9,U,,N,N,N,79
37134,8,26,1997,,22,NOR,2,M,7.4,U,,N,N,N,76
37135,8,26,1997,,22,NOR,2,F,7.4,U,,N,N,N,79
37136,8,26,1997,,22,NOR,2,F,9.2,U,,N,N,N,83
37137,8,26,1997,,22,NOR,2,F,9,U,,N,N,N,76
37138,8,26,1997,,22,NOR,2,M,12.8,U,,N,N,N,87
37139,8,26,1997,,22,NOR,2,M,12,U,,N,N,N,82
37140,8,26,1997,,22,NOR,2,F,7.2,U,,N,N,N,75
37141,8,26,1997,,22,NOR,2,F,7.8,U,,N,N,N,74
37142,8,26,1997,,22,NOR,2,F,8.2,U,,N,N,N,76
37143,8,26,1997,,22,NOR,2,F,9,U,,N,N,N,81
37144,8,26,1997,,22,NOR,2,M,11.2,U,,N,N,N,87
37145,8,28,1997,,21,SOU,2,M,6.4,U,,N,N,N,70
37146,8,28,1997,,21,SOU,2,F,6.8,U,,N,N,N,75
37147,8,28,1997,,21,SOU,2,F,9.8,U,,N,N,N,80
37148,8,28,1997,,21,SOU,2,M,12.8,U,,N,N,N,86
37149,8,28,1997,,21,SOU,2,F,8.8,U,,N,N,N,81
37150,8,28,1997,,21,SOU,2,M,7.2,U,,N,N,N,80
37151,8,28,1997,,21,SOU,2,F,8.2,U,,N,N,N,82
37152,8,28,1997,,21,SOU,2,M,10.4,U,,N,N,N,84
37153,8,28,1997,,21,SOU,2,M,9,U,,N,N,N,82
37154,8,28,1997,,21,SOU,2,F,9.2,U,,N,N,N,80
37155,8,28,1997,,21,SOU,2,M,11,U,,N,N,N,85
37156,8,28,1997,,21,SOU,2,F,11,U,,N,N,N,83
37157,8,28,1997,,21,SOU,2,F,6.2,U,,N,N,N,71
37158,8,28,1997,,21,SOU,2,F,8.8,U,,N,N,N,80
37159,8,28,1997,,21,SOU,2,F,8.2,U,,N,N,N,81
37160,8,28,1997,,21,SOU,2,M,14,U,,N,N,N,90
37161,8,28,1997,,21,SOU,2,F,8,U,,N,N,N,77
37162,8,28,1997,,21,SOU,2,F,7.4,U,,N,N,N,74
37163,8,28,1997,,21,SOU,2,M,10,U,,N,N,N,82
37164,8,28,1997,,21,SOU,2,F,9,U,,N,N,N,85
37165,8,28,1997,,21,SOU,2,M,14,U,,N,N,N,92
37166,8,28,1997,,21,SOU,2,M,7.8,U,,N,N,N,84
37167,8,28,1997,,21,SOU,2,M,8.6,U,,N,N,N,79
37168,8,28,1997,,21,SOU,2,M,9.8,U,,N,N,N,83
37169,8,28,1997,,21,SOU,2,M,11.2,U,,N,N,N,88
37170,8,28,1997,,21,SOU,2,F,8.4,U,,N,N,N,82
37171,8,28,1997,,21,SOU,2,F,8.2,U,,N,N,N,80
37172,8,28,1997,,21,SOU,2,M,10.8,U,,N,N,N,89
37173,8,28,1997,,21,SOU,2,F,10,U,,N,N,N,82
37174,8,28,1997,,21,SOU,2,M,8.8,U,,N,N,N,79
37175,8,28,1997,,21,SOU,2,M,10.2,U,,N,N,N,81
37176,8,28,1997,,21,SOU,2,M,9.2,U,,N,N,N,80
37177,8,28,1997,,21,SOU,2,M,11.4,U,,N,N,N,87
37178,8,28,1997,,21,SOU,2,M,7.8,U,,N,N,N,86
37179,8,28,1997,,21,SOU,2,M,11.2,U,,N,N,N,86
37180,8,28,1997,,21,SOU,2,M,11.4,U,,N,N,N,85
37181,8,28,1997,,21,SOU,2,F,9.8,U,,N,N,N,81
37182,8,28,1997,,21,SOU,2,M,9.6,U,,N,N,N,83
37183,8,28,1997,,21,SOU,2,F,8.8,U,,N,N,N,79
37184,8,28,1997,,21,SOU,2,M,7.4,U,,N,N,N,86
37185,8,28,1997,,21,SOU,2,F,8.8,U,,N,N,N,80
37186,8,28,1997,,21,SOU,2,F,8.8,U,,N,N,N,82
37187,8,28,1997,,21,SOU,2,M,9.4,U,,N,N,N,80
37188,8,28,1997,,21,SOU,2,M,10.2,U,,N,N,N,82
37189,8,28,1997,,21,SOU,2,F,9.4,U,,N,N,N,81
37190,8,28,1997,,21,SOU,2,F,7.4,U,,N,N,N,75
37191,8,28,1997,,21,SOU,2,M,10.8,U,,N,N,N,83
37192,8,28,1997,,21,SOU,2,F,7,U,,N,N,N,74
37193,8,28,1997,,21,SOU,2,M,10.8,U,,N,N,N,82
37194,8,28,1997,,21,SOU,2,M,6.8,U,,N,N,N,71
37195,8,28,1997,,21,SOU,2,F,9.2,U,,N,N,N,81
37196,8,28,1997,,21,SOU,2,F,9.4,U,,N,N,N,84
37197,8,28,1997,,21,SOU,2,F,13,U,,N,N,N,86
37198,8,28,1997,,21,SOU,2,M,9,U,,N,N,N,77
37199,8,28,1997,,21,SOU,2,F,9.8,U,,N,N,N,82
37200,8,28,1997,,21,SOU,2,M,7.4,U,,N,N,N,80
37201,8,28,1997,,21,SOU,2,F,7.8,U,,N,N,N,73
37202,8,28,1997,,21,SOU,2,F,9,U,,N,N,N,79
37203,8,28,1997,,21,SOU,2,M,9.8,U,,N,N,N,84
37204,8,28,1997,,21,SOU,2,M,13,U,,N,N,N,84
37205,8,28,1997,,21,SOU,2,F,6.6,U,,N,N,N,74
37206,8,28,1997,,21,SOU,2,M,10,U,,N,N,N,84
37207,8,28,1997,,21,SOU,2,F,7.4,U,,N,N,N,79
37208,8,28,1997,,21,SOU,2,F,8.6,U,,N,N,N,76
37209,8,28,1997,,21,SOU,2,F,7.8,U,,N,N,N,78
37210,8,28,1997,,21,SOU,2,F,10.4,U,,N,N,N,84
37211,8,28,1997,,21,SOU,2,M,11,U,,N,N,N,83
37212,8,28,1997,,21,SOU,2,M,11,U,,N,N,N,81
37213,8,28,1997,,21,SOU,2,M,9.8,U,,N,N,N,83
37214,8,28,1997,,21,SOU,2,M,8.2,U,,N,N,N,78
37215,8,28,1997,,21,SOU,2,M,10,U,,N,N,N,79
37216,8,28,1997,,21,SOU,2,M,11.4,U,,N,N,N,83
37217,8,28,1997,,21,SOU,2,F,11,U,,N,N,N,81
37218,8,28,1997,,21,SOU,2,F,7.2,U,,N,N,N,78
37219,8,28,1997,,21,SOU,2,F,7.8,U,,N,N,N,74
37220,8,28,1997,,21,SOU,2,M,9.8,U,,N,N,N,80
37221,8,28,1997,,21,SOU,2,M,6.8,U,,N,N,N,70
37222,8,28,1997,,21,SOU,2,M,9,U,,N,N,N,76
37223,8,28,1997,,21,SOU,2,F,9.2,U,,N,N,N,80
37224,8,28,1997,,21,SOU,2,M,10.8,U,,N,N,N,83
37225,8,28,1997,,21,SOU,2,F,7.8,U,,N,N,N,80
37226,8,28,1997,,21,SOU,2,F,9,U,,N,N,N,78
37227,8,28,1997,,21,SOU,2,M,11.4,U,,N,N,N,85
37228,8,28,1997,,21,SOU,2,F,8.4,U,,N,N,N,79
37229,8,28,1997,,21,SOU,2,F,8.2,U,,N,N,N,74
37230,8,28,1997,,21,SOU,2,F,9.2,U,,N,N,N,78
37231,8,28,1997,,21,SOU,2,M,9.2,U,,N,N,N,76
37232,8,28,1997,,21,SOU,2,F,9.2,U,,N,N,N,79
37233,8,28,1997,,21,SOU,2,M,7.6,U,,N,N,N,77
37234,8,28,1997,,21,SOU,2,F,9.2,U,,N,N,N,79
37235,8,28,1997,,21,SOU,2,M,8.4,U,,N,N,N,72
37236,8,28,1997,,21,SOU,2,M,7,U,,N,N,N,72
37237,8,28,1997,,21,SOU,2,M,6.6,U,,N,N,N,73
37238,8,28,1997,,21,SOU,2,F,9.6,U,,N,N,N,83
37239,8,28,1997,,21,SOU,2,F,7.6,U,,N,N,N,79
37240,8,28,1997,,21,SOU,2,M,9,U,,N,N,N,80
37241,8,28,1997,,21,SOU,2,F,8.8,U,,N,N,N,74
37242,8,28,1997,,21,SOU,2,M,11,U,,N,N,N,80
37243,8,28,1997,,21,SOU,2,F,8.8,U,,N,N,N,79
37244,8,28,1997,,21,SOU,2,F,7.2,U,,N,N,N,73
37245,8,28,1997,,21,SOU,2,M,11,U,,N,N,N,83
37246,8,28,1997,,21,SOU,2,M,7.2,U,,N,N,N,76
37247,8,28,1997,,21,SOU,2,F,8,U,,N,N,N,75
37248,8,28,1997,,26,SGZ,2,F,8,U,,N,N,N,75
37249,8,28,1997,,26,SGZ,2,M,7.8,U,,N,N,N,78
37250,8,28,1997,,26,SGZ,2,M,8.4,U,,N,N,N,77
37251,8,28,1997,,26,SGZ,2,F,8.4,U,,N,N,N,78
37252,8,28,1997,,26,SGZ,2,M,12.2,U,,N,N,N,83
37253,8,28,1997,,26,SGZ,2,F,5.8,U,,N,N,N,70
37254,8,28,1997,,26,SGZ,2,M,7.4,U,,N,N,N,80
37255,8,28,1997,,26,SGZ,2,M,9.6,U,,N,N,N,84
37256,8,28,1997,,26,SGZ,2,F,8.2,U,,N,N,N,78
37257,8,28,1997,,26,SGZ,2,F,8.4,U,,N,N,N,80
37258,8,28,1997,,26,SGZ,2,M,7.6,U,,N,N,N,75
37259,8,28,1997,,26,SGZ,2,F,9.8,U,,N,N,N,79
37260,8,28,1997,,26,SGZ,2,F,8.4,U,,N,N,N,82
37261,8,28,1997,,26,SGZ,2,F,9.6,U,,N,N,N,81
37262,8,28,1997,,26,SGZ,2,M,10.4,U,,N,N,N,86
37263,8,28,1997,,26,SGZ,2,M,12.6,U,,N,N,N,88
37264,8,28,1997,,26,SGZ,2,F,12.8,U,,N,N,N,88
37265,8,28,1997,,26,SGZ,2,F,7.2,U,,N,N,N,79
37266,8,28,1997,,26,SGZ,2,M,10.8,U,,N,N,N,82
37267,8,28,1997,,26,SGZ,2,F,8.8,U,,N,N,N,82
37268,8,28,1997,,26,SGZ,2,F,8,U,,N,N,N,79
37269,8,28,1997,,26,SGZ,2,M,9.8,U,,N,N,N,84
37270,8,28,1997,,26,SGZ,2,F,7.8,U,,N,N,N,80
37271,8,28,1997,,26,SGZ,2,M,6,U,,N,N,N,71
37272,8,28,1997,,26,SGZ,2,F,11.8,U,,N,N,N,87
37273,8,28,1997,,26,SGZ,2,M,8,U,,N,N,N,79
37274,8,28,1997,,26,SGZ,2,F,9.8,U,,N,N,N,82
37275,8,28,1997,,26,SGZ,2,F,11,U,,N,N,N,85
37276,8,28,1997,,26,SGZ,2,M,10.2,U,,N,N,N,84
37277,8,28,1997,,26,SGZ,2,M,11.2,U,,N,N,N,83
37278,8,28,1997,,26,SGZ,2,F,11.8,U,,N,N,N,86
37279,8,28,1997,,26,SGZ,2,M,8.8,U,,N,N,N,81
37280,8,28,1997,,26,SGZ,2,M,11.2,U,,N,N,N,85
37281,8,28,1997,,26,SGZ,2,M,8.4,U,,N,N,N,80
37282,8,28,1997,,26,SGZ,2,F,8.4,U,,N,N,N,78
37283,8,28,1997,,26,SGZ,2,M,9.2,U,,N,N,N,78
37284,8,28,1997,,26,SGZ,2,M,9,U,,N,N,N,80
37285,8,28,1997,,26,SGZ,2,F,12,U,,N,N,N,85
37286,8,28,1997,,26,SGZ,2,F,9.8,U,,N,N,N,84
37287,8,28,1997,,26,SGZ,2,M,14,U,,N,N,N,92
37288,8,28,1997,,26,SGZ,2,M,6.8,U,,N,N,N,79
37289,8,28,1997,,26,SGZ,2,F,9.6,U,,N,N,N,81
37290,8,28,1997,,26,SGZ,2,M,10.4,U,,N,N,N,84
37291,8,28,1997,,26,SGZ,2,M,9.4,U,,N,N,N,79
37292,8,28,1997,,26,SGZ,2,M,9.4,U,,N,N,N,85
37293,8,28,1997,,26,SGZ,2,F,10.2,U,,N,N,N,84
37294,8,28,1997,,26,SGZ,2,F,8.4,U,,N,N,N,80
37295,8,28,1997,,26,SGZ,2,M,9.4,U,,N,N,N,83
37296,8,28,1997,,26,SGZ,2,M,8.4,U,,N,N,N,75
37297,8,28,1997,,26,SGZ,2,M,8.8,U,,N,N,N,80
37298,8,28,1997,,26,SGZ,2,M,10.2,U,,N,N,N,83
37299,8,28,1997,,26,SGZ,2,M,10.8,U,,N,N,N,86
37300,8,28,1997,,26,SGZ,2,M,8.4,U,,N,N,N,77
37301,8,28,1997,,26,SGZ,2,F,9.4,U,,N,N,N,80
37302,8,28,1997,,26,SGZ,2,F,6,U,,N,N,N,70
37303,8,28,1997,,26,SGZ,2,M,11.2,U,,N,N,N,82
37304,8,28,1997,,26,SGZ,2,F,8.4,U,,N,N,N,78
37305,8,28,1997,,26,SGZ,2,F,9.4,U,,N,N,N,83
37306,8,28,1997,,26,SGZ,2,F,8.6,U,,N,N,N,78
37307,8,28,1997,,26,SGZ,2,F,9.2,U,,N,N,N,81
37308,8,28,1997,,26,SGZ,2,M,10.2,U,,N,N,N,79
37309,8,28,1997,,26,SGZ,2,F,5.6,U,,N,N,N,69
37310,8,28,1997,,26,SGZ,2,M,10.2,U,,N,N,N,82
37311,8,28,1997,,26,SGZ,2,F,8.4,U,,N,N,N,77
37312,8,28,1997,,26,SGZ,2,M,10.2,U,,N,N,N,80
37313,8,28,1997,,26,SGZ,2,F,8.8,U,,N,N,N,81
37314,8,28,1997,,26,SGZ,2,M,12.2,U,,N,N,N,82
37315,8,28,1997,,26,SGZ,2,F,7.8,U,,N,N,N,77
37316,8,28,1997,,26,SGZ,2,M,11,U,,N,N,N,80
37317,8,28,1997,,26,SGZ,2,M,11,U,,N,N,N,83
37318,8,28,1997,,26,SGZ,2,M,9.4,U,,N,N,N,83
37319,8,28,1997,,26,SGZ,2,F,8,U,,N,N,N,79
37320,8,28,1997,,26,SGZ,2,M,10,U,,N,N,N,80
37321,8,28,1997,,26,SGZ,2,F,9.4,U,,N,N,N,76
37322,8,28,1997,,26,SGZ,2,F,8.6,U,,N,N,N,80
37323,8,28,1997,,26,SGZ,2,F,8.2,U,,N,N,N,79
37324,8,28,1997,,26,SGZ,2,M,11.4,U,,N,N,N,83
37325,8,28,1997,,26,SGZ,2,M,9.6,U,,N,N,N,83
37326,8,28,1997,,26,SGZ,2,F,9.4,U,,N,N,N,80
37327,8,28,1997,,26,SGZ,2,F,9.4,U,,N,N,N,82
37328,8,28,1997,,26,SGZ,2,M,11.8,U,,N,N,N,86
37329,8,28,1997,,26,SGZ,2,M,14.2,U,,N,N,N,88
37330,8,28,1997,,26,SGZ,2,F,9.4,U,,N,N,N,79
37331,8,28,1997,,26,SGZ,2,F,7.2,U,,N,N,N,73
37332,8,28,1997,,26,SGZ,2,M,9,U,,N,N,N,82
37333,8,28,1997,,26,SGZ,2,M,10.6,U,,N,N,N,80
37334,8,28,1997,,26,SGZ,2,M,9.8,U,,N,N,N,81
37335,8,28,1997,,26,SGZ,2,M,9.2,U,,N,N,N,81
37336,8,28,1997,,26,SGZ,2,M,11.4,U,,N,N,N,86
37337,8,28,1997,,26,SGZ,2,M,9.8,U,,N,N,N,80
37338,8,28,1997,,26,SGZ,2,F,11.4,U,,N,N,N,81
37339,8,28,1997,,26,SGZ,2,F,8.8,U,,N,N,N,75
37340,8,28,1997,,26,SGZ,2,F,10.2,U,,N,N,N,81
37341,8,28,1997,,26,SGZ,2,M,8.8,U,,N,N,N,74
37342,8,28,1997,,26,SGZ,2,F,9.2,U,,N,N,N,79
37343,8,28,1997,,26,SGZ,2,M,10.8,U,,N,N,N,84
37344,8,28,1997,,26,SGZ,2,F,9.8,U,,N,N,N,81
37345,8,28,1997,,26,SGZ,2,M,10,U,,N,N,N,81
37346,8,28,1997,,26,SGZ,2,F,8.2,U,,N,N,N,80
37347,8,28,1997,,26,SGZ,2,M,10.4,U,,N,N,N,80
37348,8,28,1997,,26,SGZ,2,F,7.8,U,,N,N,N,73
37349,8,28,1997,,26,SGZ,2,M,10.4,U,,N,N,N,84
37350,8,28,1997,,26,SGZ,2,F,8.8,U,,N,N,N,77
37351,8,28,1997,,26,SGZ,2,M,10.2,U,,N,N,N,82
37352,8,28,1997,,26,SGZ,2,F,8.8,U,,N,N,N,77
37353,8,28,1997,,26,SGZ,2,M,9.2,U,,N,N,N,80
37354,8,28,1997,,26,SGZ,2,F,10.4,U,,N,N,N,81
37355,8,28,1997,,26,SGZ,2,M,11.4,U,,N,N,N,85
37356,8,24,1998,,23,ERE,2,F,8.4,U,,N,N,N,68
37357,8,24,1998,,23,ERE,2,F,8.7,U,,N,N,N,69
37358,8,24,1998,,23,ERE,2,M,8.6,U,,N,N,N,70
37359,8,24,1998,,23,ERE,2,F,8,U,,N,N,N,70
37360,8,24,1998,,23,ERE,2,M,11.2,U,,N,N,N,79
37361,8,24,1998,,23,ERE,2,M,11.8,U,,N,N,N,78
37362,8,24,1998,,23,ERE,2,M,10.9,U,,N,N,N,77
37363,8,24,1998,,23,ERE,2,F,10.2,U,,N,N,N,76
37364,8,24,1998,,23,ERE,2,M,10.1,U,,Y,N,Y,73
37365,8,24,1998,,23,ERE,2,M,11.5,U,,N,N,N,78
37366,8,24,1998,,23,ERE,2,M,9.2,U,,Y,N,Y,74
37367,8,24,1998,,23,ERE,2,M,8.7,U,,Y,N,Y,73
37368,8,24,1998,,23,ERE,2,M,10.4,U,,N,N,N,76
37369,8,24,1998,,23,ERE,2,M,11.4,U,,N,N,N,75
37370,8,24,1998,,23,ERE,2,F,7.7,U,,N,N,N,72
37371,8,24,1998,,23,ERE,2,F,10.1,U,,N,N,N,74
37372,8,24,1998,,23,ERE,2,M,8.8,U,,N,N,N,74
37373,8,24,1998,,23,ERE,2,M,11.2,U,,N,N,N,78
37374,8,24,1998,,23,ERE,2,F,8.7,U,,N,N,N,77
37375,8,24,1998,,23,ERE,2,F,7.3,U,,N,N,N,70
37376,8,24,1998,,23,ERE,2,M,11.8,U,,N,N,N,79
37377,8,24,1998,,23,ERE,2,F,9.2,U,,N,N,N,73
37378,8,24,1998,,23,ERE,2,M,11.2,U,,N,N,N,79
37379,8,24,1998,,23,ERE,2,F,8.6,U,,Y,N,Y,74
37380,8,24,1998,,23,ERE,2,F,9.9,U,,N,N,N,71
37381,8,24,1998,,23,ERE,2,M,10,U,,N,N,N,80
37382,8,24,1998,,23,ERE,2,M,10.1,U,,N,N,N,75
37383,8,24,1998,,23,ERE,2,M,10.4,U,,N,N,N,76
37384,8,24,1998,,23,ERE,2,F,7.9,U,,Y,N,Y,71
37385,8,24,1998,,23,ERE,2,F,11.5,U,,N,N,N,80
37386,8,24,1998,,23,ERE,2,F,9.1,U,,N,N,N,75
37387,8,24,1998,,23,ERE,2,F,8.4,U,,Y,N,Y,74
37388,8,24,1998,,23,ERE,2,F,7.8,U,,N,N,N,74
37389,8,24,1998,,23,ERE,2,F,9.4,U,,N,N,N,74
37390,8,24,1998,,23,ERE,2,F,7.2,U,,Y,N,Y,70
37391,8,24,1998,,23,ERE,2,M,8,U,,N,N,N,72
37392,8,24,1998,,23,ERE,2,F,6.9,U,,Y,N,Y,69
37393,8,24,1998,,23,ERE,2,F,9.2,U,,N,N,N,72
37394,8,24,1998,,23,ERE,2,M,12,U,,N,N,N,78
37395,8,24,1998,,23,ERE,2,F,7.9,U,,N,N,N,70
37396,8,24,1998,,23,ERE,2,F,7.2,U,,Y,N,Y,67
37397,8,24,1998,,23,ERE,2,M,7.8,U,,N,N,N,72
37398,8,24,1998,,23,ERE,2,M,11.5,U,,N,N,N,78
37399,8,24,1998,,23,ERE,2,F,8.2,U,,N,N,N,68
37400,8,24,1998,,23,ERE,2,F,9.9,U,,Y,N,Y,75
37401,8,24,1998,,23,ERE,2,M,8.7,U,,N,N,N,73
37402,8,24,1998,,23,ERE,2,M,13,U,,N,N,N,81
37403,8,24,1998,,23,ERE,2,F,8.7,U,,Y,N,Y,73
37404,8,24,1998,,23,ERE,2,F,10.2,U,,N,N,N,75
37405,8,24,1998,,23,ERE,2,M,8.8,U,,N,N,N,74
37406,8,24,1998,,23,ERE,2,F,8.6,U,,N,N,N,74
37407,8,24,1998,,23,ERE,2,F,7.3,U,,N,N,N,72
37408,8,24,1998,,23,ERE,2,F,7.2,U,,N,N,N,71
37409,8,24,1998,,23,ERE,2,M,8.5,U,,N,N,N,75
37410,8,24,1998,,23,ERE,2,M,10,U,,N,N,N,81
37411,8,24,1998,,23,ERE,2,F,7.8,U,,N,N,N,73
37412,8,24,1998,,23,ERE,2,F,6.7,U,,N,N,N,70
37413,8,24,1998,,23,ERE,2,F,9.3,U,,N,N,N,77
37414,8,24,1998,,23,ERE,2,M,9.5,U,,N,N,N,75
37415,8,24,1998,,23,ERE,2,M,9.4,U,,N,N,N,76
37416,8,24,1998,,23,ERE,2,F,7.6,U,,N,N,N,70
37417,8,24,1998,,23,ERE,2,F,8.4,U,,Y,N,Y,73
37418,8,24,1998,,23,ERE,2,M,11,U,,N,N,N,77
37419,8,24,1998,,23,ERE,2,M,8.8,U,,N,N,N,75
37420,8,24,1998,,23,ERE,2,F,7.1,U,,Y,N,Y,70
37421,8,24,1998,,23,ERE,2,M,10.2,U,,N,N,N,75
37422,8,24,1998,,23,ERE,2,F,8.5,U,,N,N,N,72
37423,8,24,1998,,23,ERE,2,M,10.2,U,,N,N,N,76
37424,8,24,1998,,23,ERE,2,F,8.9,U,,N,N,N,75
37425,8,24,1998,,23,ERE,2,M,9.2,U,,N,N,N,74
37426,8,24,1998,,23,ERE,2,M,11.9,U,,N,N,N,78
37427,8,24,1998,,23,ERE,2,M,7.9,U,,N,N,N,74
37428,8,24,1998,,23,ERE,2,F,7.7,U,,N,N,N,75
37429,8,24,1998,,23,ERE,2,F,9.5,U,,N,N,N,77
37430,8,24,1998,,23,ERE,2,F,10,U,,N,N,N,73
37431,8,24,1998,,23,ERE,2,F,8.1,U,,N,N,N,77
37432,8,24,1998,,23,ERE,2,F,9.8,U,,N,N,N,77
37433,8,24,1998,,23,ERE,2,M,8,U,,N,N,N,72
37434,8,24,1998,,23,ERE,2,F,6.3,U,,N,N,N,68
37435,8,24,1998,,23,ERE,2,M,7.8,U,,Y,N,Y,78
37436,8,24,1998,,23,ERE,2,F,11.2,U,,N,N,N,81
37437,8,24,1998,,23,ERE,2,M,12.9,U,,N,N,N,84
37438,8,24,1998,,23,ERE,2,M,11.9,U,,N,N,N,83
37439,8,24,1998,,23,ERE,2,M,10.4,U,,N,N,N,77
37440,8,24,1998,,23,ERE,2,M,13.2,U,,N,N,N,85
37441,8,24,1998,,23,ERE,2,M,11.3,U,,N,N,N,82
37442,8,24,1998,,23,ERE,2,F,8.8,U,,N,N,N,74
37443,8,24,1998,,23,ERE,2,F,11.2,U,,N,N,N,80
37444,8,24,1998,,23,ERE,2,F,4.8,U,,N,N,N,60
37445,8,24,1998,,23,ERE,2,M,11.2,U,,N,N,N,82
37446,8,24,1998,,23,ERE,2,M,10.5,U,,N,N,N,78
